Date,News
2018-09-23,1
2018-09-23,1
2018-09-23,-1
2018-09-21,-1
2018-09-20,1
2018-09-20,1
2018-09-20,1
2018-09-19,-1
2018-09-19,1
2018-09-19,1
2018-09-19,1
2018-09-18,1
2018-09-18,0.0
2018-09-18,1
2018-09-18,1
2018-09-18,0.0
2018-09-18,-1
2018-09-18,-1
2018-09-18,0.0
2018-09-18,-1
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,0.0
2018-09-18,1
2018-09-18,1
2018-09-18,1
2018-09-18,0.0
2018-09-17,0.0
2018-09-17,0.0
2018-09-17,0.0
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-17,1
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-17,-1
2018-09-16,-1
2018-09-16,-1
2018-09-16,-1
2018-09-16,-1
2018-09-16,1
2018-09-16,1
2018-09-16,-1
2018-09-15,-1
2018-09-15,1
2018-09-15,1
2018-09-15,-1
2018-09-15,-1
2018-09-15,1
2018-09-13,-1
2018-09-13,-1
2018-09-13,-1
2018-09-12,-1
2018-09-12,1
2018-09-12,-1
2018-09-12,1
2018-09-12,1
2018-09-12,0.0
2018-09-12,-1
2018-09-12,-1
2018-09-11,-1
2018-09-11,-1
2018-09-11,-1
2018-09-11,1
2018-09-11,-1
2018-09-11,-1
2018-09-10,1
2018-09-07,1
2018-09-07,1
2018-09-07,-1
2018-09-07,1
2018-09-07,0.0
2018-09-07,0.0
2018-09-07,-1
2018-09-07,1
2018-09-07,-1
2018-09-07,-1
2018-09-07,-1
2018-09-07,-1
2018-09-06,-1
2018-09-06,-1
2018-09-06,-1
2018-09-06,-1
2018-09-06,-1
2018-09-06,-1
2018-09-05,-1
2018-09-05,1
2018-09-05,1
2018-09-05,-1
2018-09-05,-1
2018-09-05,-1
2018-09-05,1
2018-09-05,1
2018-09-04,1
2018-09-04,-1
2018-09-04,1
2018-09-04,1
2018-09-03,-1
2018-09-03,-1
2018-09-03,-1
2018-08-31,0.0
2018-08-31,0.0
2018-08-31,1
2018-08-31,-1
2018-08-31,0.0
2018-08-31,0.0
2018-08-31,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-30,-1
2018-08-29,-1
2018-08-29,-1
2018-08-28,1
2018-08-28,1
2018-08-28,1
2018-08-28,1
2018-08-28,1
2018-08-28,1
2018-08-28,-1
2018-08-28,-1
2018-08-28,1
2018-08-28,1
2018-08-28,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,1
2018-08-27,-1
2018-08-27,1
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,1
2018-08-27,0.0
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,-1
2018-08-27,1
2018-08-27,0.0
2018-08-27,0.0
2018-08-27,-1
2018-08-27,-1
2018-08-26,-1
2018-08-25,-1
2018-08-25,0.0
2018-08-25,0.0
2018-08-25,0.0
2018-08-24,-1
2018-08-24,-1
2018-08-24,-1
2018-08-23,1
2018-08-23,1
2018-08-23,1
2018-08-23,-1
2018-08-23,-1
2018-08-23,-1
2018-08-22,-1
2018-08-22,-1
2018-08-22,1
2018-08-22,1
2018-08-22,1
2018-08-21,1
2018-08-21,1
2018-08-21,1
2018-08-21,-1
2018-08-21,-1
2018-08-21,Norway wealth fund allowed to stay on as investor if Tesla goes private
2018-08-21,JPMorgan Chase says it doesn't believe Tesla CEO Musk has the funds to take the company private
2018-08-21,Skepticism mounts on Wall Street over whether Tesla's CEO Elon Musk can take the company private
2018-08-21,Growing skepticism on Tesla's plan to go private
2018-08-21,.@alexandriasage explains why skepticism is growing on Tesla's plan to go private for @ReutersTV:
2018-08-21,"JPMorgan Chase doesn't believe Tesla CEO Musk has the funds to take the company private, skepticism on Wall Street mounts"
2018-08-20,Skepticism mounts on Wall Street over whether Tesla and its CEO Elon Musk can take the company private
2018-08-20,"Growing skepticism on Tesla's plan to go private, @alexandriasage reports"
2018-08-20,Tesla nears three-month low as JPMorgan adds to deal doubts
2018-08-20,Tesla shares head for three-month low as deal doubts grow
2018-08-20,EXCLUSIVE: Saudi PIF in talks to invest in aspiring Tesla rival Lucid Motors - sources
2018-08-20,EXCLUSIVE: Saudi Arabian sovereign wealth fund PIF is in talks to invest in aspiring Tesla rival Lucids - sources
2018-08-19,"WATCH: The famous Elon Musk tweet that he's considering a deal to take Tesla private set off a firestorm that has yet to die down. @onehitGit breaks it down for @ReutersTVpic.twitter.com/scSPJsmV6"""
2018-08-19,Exclusive: Saudi PIF in talks to invest in aspiring Tesla rival Lucid - sources
2018-08-19,"ICYMI: For Tesla CEO Elon Musk, the same brash, unconventional moves that made him a star may now be working against him. @onehitGit explains the latest for @ReutersTV"
2018-08-19,"Elon Musk\xe2\x80\x99s rocket company, SpaceX, could help fund a bid to take electric car company Tesla private, NYT"
2018-08-18,"WATCH: For Tesla CEO Elon Musk, the same brash, unconventional moves that made him a star may now be working against him. @onehitGit explains the latest for @ReutersTV"
2018-08-18,"The famous Elon Musk tweet that he's considering a deal to take Tesla private set off a firestorm that has yet to die down. @onehitGit breaks it down for @ReutersTVpic.twitter.com/gjXcgQRWO"""
2018-08-18,"Elon Musk\xe2\x80\x99s rocket company, SpaceX, could help fund a bid to take electric car company Tesla private, NYT. See more in this week's tech playlist via @ReutersTV"
2018-08-17,"(A previous version of this tweet contained a typo. It has been corrected): WATCH: Tesla hysteria - Sued by shareholders and investigated by the SEC, @onehitGit explains what obstacles Elon Musk has to overcome"
2018-08-17,"ICYMI: The famous Elon Musk tweet that he's considering a deal to take Tesla private set off a firestorm that has yet to die down. @onehitGit breaks it down for @ReutersTVpic.twitter.com/PSbQJdOPE"""
2018-08-17,"Elon Musk\xe2\x80\x99s rocket company, SpaceX, could help fund a bid to take electric car company Tesla private, NYT. More in this week's tech playlist from @ReutersTV"
2018-08-17,"For Tesla CEO Elon Musk, the same brash, unconventional moves that made him a star may now be working against him. @onehitGit explains the latest for @ReutersTV"
2018-08-17,Elon Musk's SpaceX could help fund take-private deal for Tesla: NYT
2018-08-17,Whistleblower accuses Tesla of spying on employees at Gigafactory: attorney
2018-08-16,SEC pressing Tesla directors for details on communications with Musk: Wall Street Journal
2018-08-15,SEC scrutiny of Tesla grows as Goldman hints at adviser role
2018-08-15,SEC scrutiny of Tesla grows as Goldman hints at advisor role
2018-08-15,SEC subpoenas Tesla over Musk's tweets: report
2018-08-15,Saudi fund may only play minor part in Musk's $72 billion Tesla plan: bankers
2018-08-15,Tesla forms a special committee to evaluate possibly taking the electric carmaker private
2018-08-14,"Although it has yet to see a firm offer from Elon Musk, Tesla forms a special committee to discuss going private"
2018-08-14,"Musk bid for Tesla: no formal offer, no firm deals with advisers"
2018-08-14,Major Tesla shareholders trimmed stakes last quarter: filings
2018-08-14,Tesla names a special committee of three directors to evaluate possibly taking the electric carmaker private
2018-08-14,Tesla forms committee to decide on any Elon Musk proposal
2018-08-14,Tesla forms three-member panel to decide on any Musk proposal
2018-08-14,A look at Tesla's nine-member board
2018-08-14,Tesla forms three-member panel to decide on any Musk deal
2018-08-14,Tesla forms three-member panel to look at any Musk deal
2018-08-14,"Tesla forms special committee, has no formal proposal from Musk"
2018-08-14,Keeping Tesla shares may not be an option for some big funds
2018-08-14,"Elon Musk wants to take Tesla private, but some of his big investors may not be able to follow"
2018-08-14,"Musk says Silver Lake, Goldman advising on taking Tesla private"
2018-08-14,"Musk says working with Silver Lake, Goldman on Tesla bid"
2018-08-14,Musk tries to clarify Tesla buyout plan but skeptics remain. @onehitGit breaks down the potentially milestone for @ReutersTV
2018-08-14,"Musk says working with Silver Lake, Goldman on proposal to take Tesla private"
